ImageNumber,ObjectNumber,Distance_Centroid_Cells,Distance_Centroid_Nuclei,Parent_Cells,Parent_Nuclei
1,1784,174.20299852863513,nan,9,0
1,1785,165.3422095389652,nan,9,0
1,1786,66.45698260957799,102.50985003723855,9,9
1,1787,131.51984021194332,81.88355713329845,9,9
1,1788,89.35060211718384,nan,9,0
1,1789,175.32447912968018,nan,9,0
1,1790,110.87339330002943,nan,9,0
1,1791,173.38209954794192,nan,9,0
1,1792,190.39360642407752,nan,9,0
1,1793,142.88829032080926,nan,9,0
1,1794,233.4106892355001,nan,9,0
1,1795,208.34376818172777,nan,9,0
1,1796,188.0108260155304,nan,9,0
1,1797,133.60553619471202,nan,9,0
1,1798,182.55965001927868,nan,9,0
1,1799,173.73146749151937,nan,9,0
1,1800,208.25189782837677,nan,9,0
1,1801,107.87265185207389,51.07258507007931,9,9
1,1802,113.34595911452142,nan,9,0
1,1803,75.18316062140588,101.9368647741713,9,9
1,1804,166.09728481604947,nan,8,0
1,1805,194.0685694209785,nan,9,0
1,1806,150.8602204205044,nan,9,0
1,1807,106.62132029022327,nan,9,0
1,1808,164.8152814101628,nan,8,0
1,1809,182.52738621882685,129.15346403093844,9,9
1,1810,141.39491691159697,85.53882754129461,9,9
1,1811,179.47911740903774,nan,9,0
1,1812,189.21463884998283,nan,9,0
1,1813,175.5235652930392,nan,9,0
1,1814,247.0671286048221,nan,9,0
1,1815,188.39573134425441,nan,9,0
1,1816,118.35482955377455,nan,9,0
1,1817,209.14670551034848,nan,9,0
1,1818,199.21590869269392,nan,9,0
1,1819,191.93383113880677,nan,9,0
1,1820,134.89916524719635,nan,9,0
1,1821,145.58558114479692,nan,9,0
1,1822,160.00862759361846,nan,9,0
1,1823,81.47735586043166,23.016303378722526,9,9
1,1824,263.0482490693798,nan,9,0
1,1825,271.37393942925854,nan,9,0
1,1826,121.33736796925447,nan,9,0
1,1827,176.47053306771912,nan,9,0
1,1828,159.48436045516019,nan,9,0
1,1829,162.81816718837217,102.13762951644654,9,9
1,1830,153.19555882619676,nan,9,0
1,1831,95.7002762700564,103.85674116420611,9,9
1,1832,241.2225160371631,nan,9,0
1,1833,206.39686558400697,nan,9,0
1,1834,170.6739857753058,nan,9,0
1,1835,211.7452246769058,nan,9,0
1,1836,239.9464546369448,nan,9,0
1,1837,150.08258597979187,nan,9,0
1,1838,153.51487410472984,nan,9,0
1,1839,261.4972224350829,nan,9,0
1,1840,272.7180444939581,nan,9,0
1,1841,270.6148325174095,nan,9,0
1,1842,161.8402548877377,nan,9,0
1,1843,210.81006411399585,nan,9,0
1,1844,131.89728673142304,nan,9,0
1,1845,263.72647837141307,nan,9,0
1,1846,125.1099974363248,nan,9,0
1,1847,145.49718213082858,nan,9,0
1,1848,161.5849283613554,nan,9,0
1,1849,129.8197929843504,nan,9,0
1,1850,166.97207882507593,nan,9,0
1,1851,189.09439666426758,nan,9,0
1,1852,144.36878944924015,nan,9,0
1,1853,261.55775572041654,nan,9,0
1,1854,262.4280478639938,nan,9,0
1,1855,271.81987297456857,nan,9,0
1,1856,200.99970881789733,138.3084790492488,9,9
1,1857,226.8160389488634,nan,9,0
1,1858,218.14763883979825,nan,9,0
1,1859,222.39483228404504,nan,9,0
1,1860,158.42884443268107,nan,9,0
1,1861,274.5091925249152,nan,9,0
1,1862,215.59996859992552,nan,9,0
1,1863,265.9664344400024,nan,9,0
1,1864,268.0384224607321,nan,9,0
1,1865,181.4525338403461,nan,9,0
1,1866,147.53316817126193,nan,9,0
1,1867,145.37514945054224,nan,9,0
1,1868,290.23194425348197,nan,9,0
1,1869,243.99004449915859,nan,9,0
1,1870,215.5556368260237,nan,9,0
1,1871,192.54833588944436,127.16959929429696,9,9
1,1872,148.1850163045349,nan,9,0
1,1873,165.01377088084615,nan,9,0
1,1874,304.41235908871226,nan,9,0
